method,split,task,seed,episode,stress_level,label,risk,true_risk,mu,compliance,pre_shear,friction_margin,alarm,early_warning,lead_time,false_alarm,grasp_success,gross_slip,damage,control_cost,tightness
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,1,43,,0,0.770816,0.698740,0.164142,0.460677,0.400215,-0.218646,1,0,0.000000,1,0,1,0.292351,1.086616,0.773949
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,1,44,,1,0.611113,0.729318,0.204944,0.384634,0.433048,-0.185041,1,1,0.105863,0,0,1,0.267958,0.998816,0.686112
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,1,45,,1,0.590338,0.596529,0.228603,0.405660,0.203264,0.030996,1,1,0.105322,0,1,0,0.183964,0.987325,0.674686
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,1,46,,0,0.625191,0.659423,0.167115,0.296789,0.238471,-0.055830,1,0,0.000000,1,1,0,0.190124,1.006501,0.693855
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,1,47,,1,0.607053,0.831404,0.117769,0.376491,0.394854,-0.252127,1,1,0.104401,0,0,1,0.267643,0.996407,0.683879
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,1,48,,0,0.694752,0.678815,0.186643,0.413749,0.348546,-0.135843,1,0,0.000000,1,0,1,0.281309,1.044738,0.732114
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,1,49,,1,0.551128,0.671022,0.139528,0.434010,0.304505,-0.164257,1,1,0.106700,0,1,0,0.178878,0.965924,0.653120
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,1,50,,1,0.711745,0.735187,0.089700,0.381171,0.406067,-0.301282,1,1,0.105818,0,0,1,0.283441,1.054158,0.741460
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,1,51,,0,0.489228,0.667799,0.168205,0.270324,0.380329,-0.196204,0,0,0.000000,0,0,1,0.127158,0.441218,0.428276
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,1,52,,1,0.518153,0.638752,0.137806,0.342420,0.177264,-0.026250,0,0,0.000000,0,0,1,0.127097,0.445730,0.432905
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,1,53,,1,0.493551,0.693188,0.212638,0.440780,0.309779,-0.078641,0,0,0.000000,0,0,1,0.127206,0.441777,0.428968
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,1,54,,1,0.651179,0.771601,0.177224,0.349480,0.387789,-0.176251,1,1,0.106479,0,0,1,0.273898,1.020926,0.708149
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,1,55,,1,0.532323,0.663818,0.126707,0.311656,0.367715,-0.225220,1,1,0.110168,0,1,0,0.175428,0.955998,0.642778
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,1,56,,0,0.305025,0.542099,0.157918,0.392453,0.160940,0.025691,0,0,0.000000,0,0,1,0.128688,0.411660,0.398804
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,1,57,,1,0.640184,0.792391,0.189890,0.333658,0.434838,-0.231379,1,1,0.104712,0,0,1,0.273687,1.014667,0.702101
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,1,58,,0,0.566958,0.686697,0.130747,0.386721,0.245003,-0.089322,1,0,0.000000,1,0,1,0.262713,0.974680,0.661827
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,1,59,,1,0.540220,0.573505,0.255112,0.360778,0.323984,-0.037309,1,1,0.105127,0,1,0,0.176883,0.959736,0.647121
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,1,60,,0,0.595022,0.762831,0.148439,0.403313,0.324333,-0.161492,1,0,0.000000,1,0,1,0.267025,0.989980,0.677262
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,1,61,,0,0.533961,0.565421,0.225875,0.396884,0.251802,-0.011517,1,0,0.000000,1,1,0,0.176858,0.956742,0.643679
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,1,62,,1,0.669336,0.706237,0.080000,0.326249,0.236084,-0.150541,1,1,0.105756,0,0,1,0.277640,1.030825,0.718135
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,1,63,,0,0.690460,0.670083,0.192068,0.386002,0.340337,-0.133120,1,0,0.000000,1,1,0,0.199560,1.042498,0.729753
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,1,64,,0,0.565057,0.638339,0.274366,0.353553,0.255812,0.050443,1,0,0.000000,1,1,0,0.180034,0.973320,0.660782
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,1,65,,0,0.567319,0.542701,0.200140,0.373800,0.169835,0.081783,1,0,0.000000,1,1,0,0.181148,0.974871,0.662026
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,1,66,,1,0.566307,0.694792,0.159905,0.340391,0.218693,-0.050345,1,1,0.106678,0,0,1,0.261034,0.974270,0.661469
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,1,67,,0,0.608165,0.653044,0.161834,0.482996,0.273595,-0.101108,1,0,0.000000,1,1,0,0.187914,0.997110,0.684491
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,1,68,,1,0.488304,0.676641,0.173774,0.386823,0.201496,-0.017642,0,0,0.000000,0,0,1,0.126020,0.440697,0.428129
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,1,69,,1,0.567892,0.705419,0.136140,0.393147,0.212474,-0.066364,1,1,0.104947,0,0,1,0.260945,0.974934,0.662340
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,1,70,,1,0.458820,0.561018,0.130595,0.406922,0.235484,-0.094396,0,0,0.000000,0,0,1,0.127958,0.436033,0.423411
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,1,71,,1,0.786138,0.852276,0.146648,0.402922,0.524908,-0.367530,1,1,0.105398,0,0,1,0.295191,1.095024,0.782376
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,1,72,,1,0.426716,0.606403,0.148328,0.232186,0.217143,-0.052598,0,0,0.000000,0,0,1,0.127755,0.431064,0.418275
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,1,73,,1,0.437307,0.695935,0.212730,0.420436,0.202032,0.024218,0,0,0.000000,0,0,1,0.126533,0.432748,0.419969
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,1,74,,1,0.599667,0.712091,0.200530,0.431698,0.322101,-0.090948,1,1,0.106180,0,0,1,0.266573,0.992558,0.679817
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,1,75,,1,0.447161,0.593802,0.283540,0.430005,0.268224,0.032189,0,0,0.000000,0,0,1,0.127292,0.434125,0.421546
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,1,76,,0,0.688847,0.639042,0.214922,0.380012,0.239456,0.007978,1,0,0.000000,1,1,0,0.199840,1.041611,0.728866
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,1,77,,0,0.713254,0.606113,0.226591,0.498406,0.301625,-0.061967,1,0,0.000000,1,1,0,0.203575,1.055005,0.742289
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,1,78,,0,0.587331,0.672482,0.127692,0.373983,0.355044,-0.218555,1,0,0.000000,1,1,0,0.184355,0.985785,0.673032
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,1,79,,1,0.578609,0.746331,0.213622,0.398210,0.396266,-0.148171,1,1,0.106409,0,0,1,0.263322,0.981004,0.668235
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,1,80,,1,0.728504,0.659765,0.179834,0.393753,0.231276,-0.033240,1,1,0.104755,0,1,0,0.206427,1.063248,0.750677
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,1,81,,1,0.481424,0.540013,0.235376,0.473273,0.257294,0.017852,0,0,0.000000,0,0,1,0.128002,0.439592,0.427028
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,1,82,,1,0.465274,0.639961,0.085527,0.301219,0.245861,-0.150210,0,0,0.000000,0,0,1,0.127440,0.436904,0.424444
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,1,83,,1,0.491230,0.580209,0.213207,0.335180,0.246850,0.009191,0,0,0.000000,0,0,1,0.127127,0.441228,0.428597
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,1,84,,1,0.558464,0.738894,0.100008,0.373676,0.172202,-0.049302,1,1,0.105473,0,0,1,0.259123,0.969812,0.657155
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,1,85,,1,0.422637,0.505326,0.313823,0.418013,0.199754,0.183123,0,0,0.000000,0,0,1,0.126897,0.430417,0.417622
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,1,86,,0,0.273307,0.729835,0.164971,0.408526,0.280001,-0.096971,0,0,0.000000,0,0,1,0.126368,0.406567,0.393729
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,1,87,,0,0.515991,0.659906,0.164360,0.422363,0.141470,0.053787,0,0,0.000000,0,0,1,0.126746,0.445231,0.432559
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,1,88,,1,0.391625,0.593232,0.157661,0.380380,0.158298,0.011131,0,0,0.000000,0,0,1,0.126862,0.425389,0.412660
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,1,89,,1,0.589920,0.819061,0.131106,0.378652,0.400459,-0.253387,1,1,0.106691,0,0,1,0.264631,0.987259,0.674456
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,1,90,,1,0.471801,0.671133,0.185239,0.381675,0.269601,-0.054342,0,0,0.000000,0,0,1,0.127134,0.438041,0.425488
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,1,91,,1,0.664241,0.766008,0.300278,0.400089,0.403267,-0.079205,1,1,0.104462,0,0,1,0.277747,1.027868,0.715332
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,1,92,,0,0.741352,0.622642,0.080000,0.313666,0.214672,-0.123026,1,0,0.000000,1,1,0,0.208365,1.070682,0.757744
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,1,93,,1,0.745438,0.707536,0.124394,0.459679,0.346093,-0.215241,1,1,0.106487,0,0,1,0.288560,1.072769,0.759991
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,1,94,,0,0.453369,0.633019,0.080000,0.357671,0.167522,-0.085632,0,0,0.000000,0,0,1,0.127414,0.435420,0.422539
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,1,95,,1,0.601022,0.736803,0.137117,0.428525,0.265247,-0.132994,1,1,0.106230,0,0,1,0.266569,0.993310,0.680562
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,2,0,,1,0.450675,0.588287,0.202070,0.382971,0.243584,-0.002024,0,0,0.000000,0,0,1,0.127400,0.434636,0.422108
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,2,1,,1,0.356046,0.681399,0.220241,0.338628,0.344699,-0.104620,0,0,0.000000,0,0,1,0.127645,0.419605,0.406967
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,2,2,,0,0.549921,0.606087,0.208543,0.343757,0.276790,-0.044901,1,0,0.000000,1,1,0,0.178400,0.965383,0.652456
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,2,3,,0,0.435575,0.477959,0.191414,0.373681,0.197974,0.003379,0,0,0.000000,0,0,1,0.126418,0.432491,0.419692
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,2,4,,0,0.417160,0.601234,0.203399,0.413805,0.272199,-0.058195,0,0,0.000000,0,0,1,0.127150,0.429668,0.416746
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,2,5,,1,0.447907,0.774351,0.176125,0.371682,0.260904,-0.057221,0,0,0.000000,0,0,1,0.126605,0.434271,0.421665
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,2,6,,1,0.430122,0.856678,0.211980,0.483141,0.439322,-0.209952,0,0,0.000000,0,0,1,0.127845,0.431537,0.418819
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,2,7,,1,0.678638,0.655499,0.107098,0.342849,0.323409,-0.208315,1,1,0.106192,0,1,0,0.198156,1.035994,0.723251
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,2,8,,1,0.595354,0.699636,0.249785,0.352795,0.332371,-0.036689,1,1,0.106083,0,0,1,0.267815,0.990175,0.677445
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,2,9,,0,0.709177,0.701164,0.160979,0.380774,0.370064,-0.183484,1,0,0.000000,1,0,1,0.283694,1.052901,0.740047
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,2,10,,1,0.608758,0.602644,0.163013,0.417436,0.320320,-0.164750,1,1,0.105810,0,1,0,0.187716,0.997514,0.684817
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,2,11,,1,0.412940,0.619472,0.129856,0.338388,0.146934,-0.011029,0,0,0.000000,0,0,1,0.126579,0.428862,0.416070
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,2,12,,0,0.627171,0.606649,0.217588,0.302426,0.181682,0.067291,1,0,0.000000,1,1,0,0.190940,1.007625,0.694944
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,2,13,,1,0.708279,0.666165,0.223171,0.399301,0.272971,0.003816,1,1,0.105488,0,1,0,0.203340,1.052212,0.739553
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,2,14,,0,0.782038,0.705304,0.114896,0.439503,0.328533,-0.196234,1,0,0.000000,1,0,1,0.294607,1.092913,0.780121
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,2,15,,1,0.555530,0.648822,0.144817,0.313829,0.245570,-0.078647,1,1,0.106034,0,1,0,0.179817,0.968265,0.655541
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,2,16,,0,0.504021,0.584041,0.167232,0.353295,0.319277,-0.157620,0,0,0.000000,0,0,1,0.127892,0.443258,0.430643
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,2,17,,0,0.655806,0.623402,0.085435,0.391306,0.258941,-0.157430,1,0,0.000000,1,1,0,0.195994,1.023313,0.710693
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,2,18,,0,0.480372,0.792600,0.182414,0.423230,0.342693,-0.150673,0,0,0.000000,0,0,1,0.128454,0.439649,0.426860
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,2,19,,1,0.558481,0.704738,0.173239,0.392053,0.285309,-0.090884,1,1,0.105799,0,0,1,0.260895,0.969860,0.657164
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,2,20,,1,0.737383,0.735857,0.221874,0.453690,0.308140,-0.062952,1,1,0.107111,0,0,1,0.286830,1.068414,0.755561
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,2,21,,1,0.564052,0.832764,0.214685,0.443448,0.450946,-0.200606,1,1,0.104036,0,0,1,0.261307,0.972713,0.660229
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,2,22,,1,0.300538,0.545187,0.309682,0.356576,0.173035,0.164096,0,0,0.000000,0,0,1,0.127758,0.410691,0.398086
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,2,23,,1,0.562215,0.731145,0.188609,0.369240,0.381876,-0.164785,1,1,0.107638,0,0,1,0.260975,0.972135,0.659218
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,2,24,,0,0.675519,0.736812,0.120440,0.474985,0.322686,-0.183447,1,0,0.000000,1,0,1,0.277788,1.034393,0.721535
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,2,25,,0,0.656721,0.664288,0.111406,0.340998,0.224568,-0.101420,1,0,0.000000,1,1,0,0.195231,1.023969,0.711196
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,2,26,,1,0.564649,0.714272,0.212911,0.384579,0.269802,-0.020062,1,1,0.104844,0,0,1,0.261829,0.973138,0.660557
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,2,27,,0,0.680296,0.642906,0.080000,0.321176,0.266662,-0.174983,1,0,0.000000,1,1,0,0.199154,1.036745,0.724163
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,2,28,,0,0.601009,0.461863,0.246852,0.368487,0.254154,0.030941,1,0,0.000000,1,1,0,0.186524,0.993373,0.680555
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,2,29,,1,0.847703,0.763952,0.131716,0.393147,0.283908,-0.136171,1,1,0.106591,0,0,1,0.304099,1.129028,0.816237
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,2,30,,1,0.707895,0.722676,0.223096,0.415618,0.454464,-0.231683,1,1,0.106615,0,0,1,0.282735,1.052136,0.739342
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,2,31,,1,0.630806,0.750510,0.121281,0.362712,0.249748,-0.129254,1,1,0.105548,0,0,1,0.270928,1.009609,0.696943
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,2,32,,1,0.654793,0.637171,0.203442,0.338518,0.245618,-0.021295,1,1,0.106015,0,1,0,0.193818,1.022858,0.710136
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,2,33,,1,0.761935,0.679795,0.204993,0.341697,0.399928,-0.164750,1,1,0.107597,0,1,0,0.211053,1.081976,0.769064
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,2,34,,1,0.550403,0.718444,0.196812,0.366848,0.356462,-0.135744,1,1,0.104272,0,0,1,0.258962,0.965234,0.652722
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,2,35,,0,0.634272,0.705638,0.220643,0.381900,0.371243,-0.122867,1,0,0.000000,1,0,1,0.271521,1.011482,0.698850
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,2,36,,0,0.454358,0.747998,0.180074,0.395965,0.339350,-0.138972,0,0,0.000000,0,0,1,0.126397,0.435445,0.422697
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,2,37,,1,0.489046,0.605621,0.148421,0.280851,0.162065,0.004005,0,0,0.000000,0,0,1,0.127232,0.440776,0.428247
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,2,38,,1,0.623913,0.657661,0.179521,0.392521,0.220796,-0.024293,1,1,0.106427,0,1,0,0.190108,1.005923,0.693152
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,2,39,,1,0.562518,0.610232,0.145006,0.327743,0.278335,-0.131311,1,1,0.106316,0,1,0,0.180103,0.972143,0.659385
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,2,40,,0,0.516063,0.685143,0.171217,0.414818,0.290896,-0.112453,0,0,0.000000,0,0,1,0.127422,0.445203,0.432570
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,2,41,,1,0.597172,0.775148,0.198019,0.480116,0.346290,-0.117558,1,1,0.104721,0,0,1,0.265928,0.991011,0.678444
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,2,42,,0,0.726259,0.705940,0.115934,0.398551,0.329269,-0.210678,1,0,0.000000,1,0,1,0.285914,1.062122,0.749443
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,2,43,,1,0.519732,0.722872,0.259265,0.401816,0.347149,-0.061147,0,0,0.000000,0,0,1,0.128048,0.445907,0.433157
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,2,44,,0,0.632601,0.700757,0.188582,0.386243,0.323383,-0.125064,1,0,0.000000,1,0,1,0.271420,1.010272,0.697931
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,2,45,,0,0.593944,0.541941,0.153427,0.461434,0.216009,-0.045550,1,0,0.000000,1,1,0,0.185617,0.989377,0.676669
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,2,46,,1,0.556411,0.761236,0.083896,0.443050,0.289136,-0.193312,1,1,0.107597,0,0,1,0.261470,0.968938,0.656026
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,2,47,,0,0.694201,0.683826,0.137045,0.467772,0.189235,-0.027218,1,0,0.000000,1,0,1,0.280626,1.044714,0.731810
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,2,48,,1,0.793917,0.801939,0.173773,0.374075,0.419697,-0.230651,1,1,0.106779,0,0,1,0.295752,1.099468,0.786654
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,2,49,,1,0.496346,0.634619,0.181991,0.295464,0.236568,-0.035099,0,0,0.000000,0,0,1,0.127166,0.442292,0.429415
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,2,50,,0,0.611541,0.704462,0.121943,0.399864,0.413623,-0.276873,1,0,0.000000,1,0,1,0.267445,0.998849,0.686347
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,2,51,,1,0.609652,0.786428,0.204384,0.399432,0.358970,-0.134094,1,1,0.106428,0,0,1,0.268588,0.998080,0.685308
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,2,52,,1,0.452407,0.666461,0.253336,0.289391,0.362359,-0.063906,0,0,0.000000,0,0,1,0.128213,0.435139,0.422385
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,2,53,,1,0.508025,0.667084,0.251333,0.370488,0.360110,-0.072409,0,0,0.000000,0,0,1,0.127256,0.443939,0.431284
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,2,54,,1,0.499304,0.719009,0.239327,0.451475,0.344781,-0.089298,0,0,0.000000,0,0,1,0.127321,0.442574,0.429889
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,2,55,,0,0.670048,0.677099,0.155713,0.330929,0.268310,-0.082241,1,0,0.000000,1,1,0,0.197387,1.031379,0.718526
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,2,56,,0,0.447968,0.641354,0.167760,0.359464,0.168675,0.014233,0,0,0.000000,0,0,1,0.127784,0.434093,0.421675
full_precontact_microslip,combined_hard_shift,smooth_low_friction_pick,2,57,,1,0.607955,0.521554,0.151278,0.372080,0.318384,-0.145567,1,1,0.104579,0,1,0,0.188079,0.996925,0.684375
